ITEM_ID,MONTH_ID,UNITS_RECEIVED,MONTH_DURATION
291,201512,30,31
291,201601,70,31
291,201602,100,28
291,201603,100,31
291,201604,100,30
291,201605,100,31
291,201606,150,30
291,201607,80,31
291,201608,100,31
291,201609,110,30
291,201610,100,31
291,201611,140,30
291,201612,140,31
292,201401,300,31
292,201402,0,28
292,201403,0,31
292,201404,100,30
292,201405,50,31
292,201406,50,30
292,201407,100,31
292,201408,100,31
292,201409,100,30
292,201410,150,31
292,201411,100,30
292,201412,150,31
292,201501,500,31
292,201502,0,28
292,201503,0,31
292,201504,0,30
292,201505,100,31
292,201506,100,30
292,201507,300,31
292,201508,0,31
292,201509,100,30
292,201510,200,31
292,201511,100,30
292,201512,200,31
292,201601,100,31
292,201602,110,28
292,201603,170,31
292,201604,130,30
292,201605,200,31
292,201606,200,30
292,201607,100,31
292,201608,200,31
292,201609,110,30
292,201610,200,31
292,201611,200,30
292,201612,220,31
293,201401,300,31
293,201402,0,28
293,201403,0,31
293,201404,20,30
293,201405,50,31
293,201406,20,30
293,201407,100,31
293,201408,60,31
293,201409,100,30
293,201410,60,31
293,201411,100,30
293,201412,120,31
293,201501,300,31
293,201502,0,28
293,201503,0,31
293,201504,200,30
293,201505,0,31
293,201506,150,30
293,201507,100,31
293,201508,0,31
293,201509,100,30
293,201510,100,31
293,201511,400,30
293,201512,0,31
293,201601,0,31
293,201602,200,28
293,201603,50,31
293,201604,100,30
293,201605,120,31
293,201606,150,30
293,201607,150,31
293,201608,100,31
293,201609,110,30
293,201610,150,31
293,201611,200,30
293,201612,150,31
294,201401,0,31
294,201402,0,28
294,201403,50,31
294,201404,80,30
294,201405,80,31
294,201406,100,30
294,201407,50,31
294,201408,100,31
294,201409,100,30
294,201410,100,31
294,201411,100,30
294,201412,120,31
294,201501,400,31
294,201502,0,28
294,201503,0,31
294,201504,50,30
294,201505,120,31
294,201506,160,30
294,201507,100,31
294,201508,400,31
294,201509,0,30
294,201510,0,31
294,201511,250,30
294,201512,0,31
294,201601,200,31
294,201602,60,28
294,201603,200,31
294,201604,150,30
294,201605,120,31
294,201606,150,30
294,201607,200,31
294,201608,250,31
294,201609,250,30
294,201610,0,31
294,201611,200,30
294,201612,150,31
295,201401,0,31
295,201402,0,28
295,201403,0,31
295,201404,200,30
295,201405,50,31
295,201406,20,30
295,201407,50,31
295,201408,70,31
295,201409,100,30
295,201410,50,31
295,201411,100,30
295,201412,100,31
295,201501,400,31
295,201502,0,28
295,201503,0,31
295,201504,0,30
295,201505,100,31
295,201506,150,30
295,201507,0,31
295,201508,400,31
295,201509,0,30
295,201510,0,31
295,201511,120,30
295,201512,120,31
295,201601,100,31
295,201602,120,28
295,201603,120,31
295,201604,120,30
295,201605,110,31
295,201606,120,30
295,201607,200,31
295,201608,60,31
295,201609,130,30
295,201610,140,31
295,201611,170,30
295,201612,180,31
296,201401,0,31
296,201402,0,28
296,201403,0,31
296,201404,100,30
296,201405,50,31
296,201406,50,30
296,201407,100,31
296,201408,60,31
296,201409,100,30
296,201410,70,31
296,201411,100,30
296,201412,100,31
296,201501,300,31
296,201502,0,28
296,201503,0,31
296,201504,200,30
296,201505,0,31
296,201506,160,30
296,201507,120,31
296,201508,0,31
296,201509,300,30
296,201510,0,31
296,201511,400,30
296,201512,0,31
296,201601,0,31
296,201602,70,28
296,201603,70,31
296,201604,100,30
296,201605,150,31
296,201606,100,30
296,201607,200,31
296,201608,80,31
296,201609,150,30
296,201610,200,31
296,201611,130,30
296,201612,200,31
297,201401,0,31
297,201402,200,28
297,201403,0,31
297,201404,0,30
297,201405,50,31
297,201406,200,30
297,201407,50,31
297,201408,60,31
297,201409,70,30
297,201410,50,31
297,201411,100,30
297,201412,80,31
297,201501,300,31
297,201502,0,28
297,201503,0,31
297,201504,200,30
297,201505,0,31
297,201506,100,30
297,201507,300,31
297,201508,0,31
297,201509,0,30
297,201510,200,31
297,201511,40,30
297,201512,200,31
297,201601,30,31
297,201602,200,28
297,201603,60,31
297,201604,200,30
297,201605,30,31
297,201606,200,30
297,201607,40,31
297,201608,200,31
297,201609,100,30
297,201610,120,31
297,201611,180,30
297,201612,170,31
298,201401,0,31
298,201402,0,28
298,201403,0,31
298,201404,0,30
298,201405,10,31
298,201406,60,30
298,201407,70,31
298,201408,70,31
298,201409,90,30
298,201410,80,31
298,201411,100,30
298,201412,130,31
298,201501,400,31
298,201502,0,28
298,201503,0,31
298,201504,0,30
298,201505,120,31
298,201506,60,30
298,201507,300,31
298,201508,0,31
298,201509,0,30
298,201510,120,31
298,201511,150,30
298,201512,100,31
298,201601,90,31
298,201602,100,28
298,201603,120,31
298,201604,130,30
298,201605,150,31
298,201606,110,30
298,201607,160,31
298,201608,200,31
298,201609,100,30
298,201610,140,31
298,201611,200,30
298,201612,180,31
299,201401,0,31
299,201402,0,28
299,201403,0,31
299,201404,0,30
299,201405,80,31
299,201406,60,30
299,201407,50,31
299,201408,70,31
299,201409,100,30
299,201410,50,31
299,201411,90,30
299,201412,120,31
299,201501,200,31
299,201502,0,28
299,201503,40,31
299,201504,100,30
299,201505,0,31
299,201506,100,30
299,201507,210,31
299,201508,0,31
299,201509,0,30
299,201510,120,31
299,201511,200,30
299,201512,0,31
299,201601,60,31
299,201602,100,28
299,201603,70,31
299,201604,90,30
299,201605,100,31
299,201606,90,30
299,201607,100,31
299,201608,120,31
299,201609,100,30
299,201610,150,31
299,201611,160,30
299,201612,110,31
300,201401,0,31
300,201402,0,28
300,201403,120,31
300,201404,0,30
300,201405,50,31
300,201406,60,30
300,201407,50,31
300,201408,60,31
300,201409,100,30
300,201410,50,31
300,201411,200,30
300,201412,0,31
300,201501,50,31
300,201502,150,28
300,201503,0,31
300,201504,150,30
300,201505,0,31
300,201506,150,30
300,201507,0,31
300,201508,70,31
300,201509,100,30
300,201510,100,31
300,201511,100,30
300,201512,100,31
300,201601,100,31
300,201602,40,28
300,201603,100,31
300,201604,110,30
300,201605,100,31
300,201606,150,30
300,201607,100,31
300,201608,100,31
300,201609,110,30
300,201610,100,31
300,201611,150,30
300,201612,120,31
301,201401,0,31
301,201402,100,28
301,201403,0,31
301,201404,60,30
301,201405,200,31
301,201406,0,30
301,201407,60,31
301,201408,60,31
301,201409,100,30
301,201410,40,31
301,201411,90,30
301,201412,400,31
301,201501,0,31
301,201502,0,28
301,201503,0,31
301,201504,60,30
301,201505,100,31
301,201506,100,30
301,201507,200,31
301,201508,0,31
301,201509,200,30
301,201510,0,31
301,201511,100,30
301,201512,100,31
301,201601,200,31
301,201602,50,28
301,201603,60,31
301,201604,100,30
301,201605,180,31
301,201606,120,30
301,201607,130,31
301,201608,150,31
301,201609,130,30
301,201610,140,31
301,201611,160,30
301,201612,190,31
302,201401,0,31
302,201402,0,28
302,201403,80,31
302,201404,0,30
302,201405,50,31
302,201406,60,30
302,201407,40,31
302,201408,60,31
302,201409,50,30
302,201410,50,31
302,201411,60,30
302,201412,120,31
302,201501,0,31
302,201502,40,28
302,201503,80,31
302,201504,100,30
302,201505,0,31
302,201506,100,30
302,201507,40,31
302,201508,70,31
302,201509,100,30
302,201510,40,31
302,201511,60,30
302,201512,100,31
302,201601,20,31
302,201602,50,28
302,201603,60,31
302,201604,100,30
302,201605,100,31
302,201606,70,30
302,201607,100,31
302,201608,60,31
302,201609,100,30
302,201610,100,31
302,201611,80,30
302,201612,100,31
303,201401,0,31
303,201402,100,28
303,201403,100,31
303,201404,0,30
303,201405,200,31
303,201406,0,30
303,201407,100,31
303,201408,60,31
303,201409,70,30
303,201410,100,31
303,201411,60,30
303,201412,300,31
303,201501,0,31
303,201502,100,28
303,201503,100,31
303,201504,200,30
303,201505,0,31
303,201506,200,30
303,201507,100,31
303,201508,200,31
303,201509,0,30
303,201510,150,31
303,201511,150,30
303,201512,300,31
303,201601,0,31
303,201602,100,28
303,201603,100,31
303,201604,200,30
303,201605,200,31
303,201606,80,30
303,201607,150,31
303,201608,150,31
303,201609,200,30
303,201610,200,31
303,201611,150,30
303,201612,200,31
304,201401,0,31
304,201402,0,28
304,201403,0,31
304,201404,0,30
304,201405,100,31
304,201406,0,30
304,201407,40,31
304,201408,10,31
304,201409,10,30
304,201410,50,31
304,201411,40,30
304,201412,40,31
304,201501,40,31
304,201502,30,28
304,201503,0,31
304,201504,100,30
304,201505,0,31
304,201506,40,30
304,201507,100,31
304,201508,0,31
304,201509,40,30
304,201510,40,31
304,201511,100,30
304,201512,0,31
304,201601,60,31
304,201602,40,28
304,201603,50,31
304,201604,70,30
304,201605,30,31
304,201606,80,30
304,201607,50,31
304,201608,60,31
304,201609,60,30
304,201610,0,31
304,201611,70,30
304,201612,60,31
305,201401,0,31
305,201402,0,28
305,201403,0,31
305,201404,100,30
305,201405,0,31
305,201406,0,30
305,201407,60,31
305,201408,0,31
305,201409,10,30
305,201410,40,31
305,201411,80,30
305,201412,80,31
305,201501,40,31
305,201502,0,28
305,201503,40,31
305,201504,0,30
305,201505,50,31
305,201506,100,30
305,201507,0,31
305,201508,60,31
305,201509,80,30
305,201510,40,31
305,201511,100,30
305,201512,0,31
305,201601,0,31
305,201602,60,28
305,201603,60,31
305,201604,40,30
305,201605,50,31
305,201606,80,30
305,201607,50,31
305,201608,30,31
305,201609,100,30
305,201610,30,31
305,201611,80,30
305,201612,60,31
306,201401,0,31
306,201402,200,28
306,201403,40,31
306,201404,0,30
306,201405,50,31
306,201406,0,30
306,201407,100,31
306,201408,0,31
306,201409,100,30
306,201410,50,31
306,201411,100,30
306,201412,100,31
306,201501,0,31
306,201502,100,28
306,201503,100,31
306,201504,0,30
306,201505,100,31
306,201506,100,30
306,201507,300,31
306,201508,0,31
306,201509,0,30
306,201510,40,31
306,201511,100,30
306,201512,100,31
306,201601,100,31
306,201602,40,28
306,201603,60,31
306,201604,100,30
306,201605,200,31
306,201606,70,30
306,201607,40,31
306,201608,200,31
306,201609,100,30
306,201610,100,31
306,201611,100,30
306,201612,150,31
307,201401,0,31
307,201402,0,28
307,201403,0,31
307,201404,40,30
307,201405,50,31
307,201406,40,30
307,201407,100,31
307,201408,0,31
307,201409,80,30
307,201410,50,31
307,201411,0,30
307,201412,60,31
307,201501,100,31
307,201502,0,28
307,201503,100,31
307,201504,40,30
307,201505,0,31
307,201506,40,30
307,201507,100,31
307,201508,60,31
307,201509,40,30
307,201510,100,31
307,201511,40,30
307,201512,100,31
307,201601,100,31
307,201602,40,28
307,201603,60,31
307,201604,60,30
307,201605,100,31
307,201606,70,30
307,201607,40,31
307,201608,100,31
307,201609,100,30
307,201610,100,31
307,201611,80,30
307,201612,120,31
308,201401,0,31
308,201402,0,28
308,201403,0,31
308,201404,100,30
308,201405,50,31
308,201406,20,30
308,201407,40,31
308,201408,30,31
308,201409,50,30
308,201410,40,31
308,201411,100,30
308,201412,60,31
308,201501,40,31
308,201502,0,28
308,201503,100,31
308,201504,0,30
308,201505,60,31
308,201506,40,30
308,201507,50,31
308,201508,100,31
308,201509,100,30
308,201510,0,31
308,201511,100,30
308,201512,100,31
308,201601,60,31
308,201602,50,28
308,201603,100,31
308,201604,60,30
308,201605,100,31
308,201606,80,30
308,201607,100,31
308,201608,40,31
308,201609,110,30
308,201610,100,31
308,201611,70,30
308,201612,100,31
309,201401,0,31
309,201402,0,28
309,201403,0,31
309,201404,40,30
309,201405,50,31
309,201406,40,30
309,201407,35,31
309,201408,30,31
309,201409,0,30
309,201410,50,31
309,201411,70,30
309,201412,60,31
309,201501,0,31
309,201502,0,28
309,201503,100,31
309,201504,0,30
309,201505,0,31
309,201506,100,30
309,201507,40,31
309,201508,0,31
309,201509,40,30
309,201510,80,31
309,201511,70,30
309,201512,40,31
309,201601,0,31
309,201602,30,28
309,201603,70,31
309,201604,60,30
309,201605,30,31
309,201606,60,30
309,201607,40,31
309,201608,50,31
309,201609,100,30
309,201610,10,31
309,201611,70,30
309,201612,60,31
310,201401,0,31
310,201402,50,28
310,201403,0,31
310,201404,0,30
310,201405,50,31
310,201406,0,30
310,201407,40,31
310,201408,60,31
310,201409,10,30
310,201410,90,31
310,201411,0,30
310,201412,60,31
310,201501,0,31
310,201502,0,28
310,201503,100,31
310,201504,40,30
310,201505,0,31
310,201506,160,30
310,201507,0,31
310,201508,0,31
310,201509,0,30
310,201510,50,31
310,201511,40,30
310,201512,100,31
310,201601,0,31
310,201602,0,28
310,201603,60,31
310,201604,50,30
310,201605,30,31
310,201606,80,30
310,201607,50,31
310,201608,40,31
310,201609,110,30
310,201610,20,31
310,201611,100,30
310,201612,60,31
311,201401,0,31
311,201402,120,28
311,201403,0,31
311,201404,70,30
311,201405,150,31
311,201406,0,30
311,201407,50,31
311,201408,90,31
311,201409,100,30
311,201410,50,31
311,201411,60,30
311,201412,90,31
311,201501,100,31
311,201502,100,28
311,201503,40,31
311,201504,150,30
311,201505,0,31
311,201506,60,30
311,201507,100,31
311,201508,210,31
311,201509,0,30
311,201510,0,31
311,201511,100,30
311,201512,70,31
311,201601,100,31
311,201602,80,28
311,201603,90,31
311,201604,100,30
311,201605,130,31
311,201606,100,30
311,201607,120,31
311,201608,120,31
311,201609,100,30
311,201610,100,31
311,201611,140,30
311,201612,130,31
312,201401,0,31
312,201402,150,28
312,201403,0,31
312,201404,0,30
312,201405,100,31
312,201406,0,30
312,201407,40,31
312,201408,70,31
312,201409,80,30
312,201410,50,31
312,201411,200,30
312,201412,0,31
312,201501,30,31
312,201502,70,28
312,201503,100,31
312,201504,150,30
312,201505,0,31
312,201506,150,30
312,201507,0,31
312,201508,100,31
312,201509,100,30
312,201510,100,31
312,201511,70,30
312,201512,100,31
312,201601,80,31
312,201602,70,28
312,201603,100,31
312,201604,90,30
312,201605,120,31
312,201606,100,30
312,201607,100,31
312,201608,110,31
312,201609,100,30
312,201610,100,31
312,201611,200,30
312,201612,80,31
313,201401,0,31
313,201402,100,28
313,201403,0,31
313,201404,0,30
313,201405,100,31
313,201406,0,30
313,201407,40,31
313,201408,100,31
313,201409,50,30
313,201410,100,31
313,201411,200,30
313,201412,0,31
313,201501,40,31
313,201502,40,28
313,201503,100,31
313,201504,100,30
313,201505,0,31
313,201506,160,30
313,201507,100,31
313,201508,0,31
313,201509,200,30
313,201510,0,31
313,201511,200,30
313,201512,0,31
313,201601,100,31
313,201602,40,28
313,201603,100,31
313,201604,100,30
313,201605,150,31
313,201606,70,30
313,201607,100,31
313,201608,150,31
313,201609,110,30
313,201610,60,31
313,201611,120,30
313,201612,150,31
314,201401,0,31
314,201402,0,28
314,201403,0,31
314,201404,60,30
314,201405,50,31
314,201406,0,30
314,201407,40,31
314,201408,40,31
314,201409,60,30
314,201410,40,31
314,201411,0,30
314,201412,0,31
314,201501,40,31
314,201502,20,28
314,201503,40,31
314,201504,100,30
314,201505,0,31
314,201506,40,30
314,201507,100,31
314,201508,40,31
314,201509,0,30
314,201510,40,31
314,201511,50,30
314,201512,50,31
314,201601,30,31
314,201602,50,28
314,201603,60,31
314,201604,60,30
314,201605,40,31
314,201606,60,30
314,201607,50,31
314,201608,50,31
314,201609,100,30
314,201610,10,31
314,201611,70,30
314,201612,30,31
315,201401,0,31
315,201402,50,28
315,201403,100,31
315,201404,0,30
315,201405,100,31
315,201406,70,30
315,201407,140,31
315,201408,0,31
315,201409,100,30
315,201410,100,31
315,201411,100,30
315,201412,100,31
315,201501,80,31
315,201502,80,28
315,201503,200,31
315,201504,0,30
315,201505,100,31
315,201506,100,30
315,201507,300,31
315,201508,0,31
315,201509,200,30
315,201510,0,31
315,201511,100,30
315,201512,100,31
315,201601,100,31
315,201602,100,28
315,201603,120,31
315,201604,130,30
315,201605,130,31
315,201606,120,30
315,201607,130,31
315,201608,130,31
315,201609,120,30
315,201610,200,31
315,201611,100,30
315,201612,160,31
316,201401,100,31
316,201402,0,28
316,201403,100,31
316,201404,0,30
316,201405,100,31
316,201406,0,30
316,201407,150,31
316,201408,0,31
316,201409,100,30
316,201410,100,31
316,201411,300,30
316,201412,0,31
316,201501,100,31
316,201502,0,28
316,201503,200,31
316,201504,0,30
316,201505,120,31
316,201506,100,30
316,201507,200,31
316,201508,0,31
316,201509,150,30
316,201510,100,31
316,201511,300,30
316,201512,0,31
316,201601,150,31
316,201602,0,28
316,201603,100,31
316,201604,100,30
316,201605,130,31
316,201606,150,30
316,201607,130,31
316,201608,130,31
316,201609,170,30
316,201610,140,31
316,201611,200,30
316,201612,200,31
317,201401,0,31
317,201402,100,28
317,201403,0,31
317,201404,100,30
317,201405,100,31
317,201406,0,30
317,201407,200,31
317,201408,0,31
317,201409,10,30
317,201410,100,31
317,201411,400,30
317,201412,0,31
317,201501,0,31
317,201502,50,28
317,201503,100,31
317,201504,150,30
317,201505,0,31
317,201506,60,30
317,201507,200,31
317,201508,40,31
317,201509,80,30
317,201510,150,31
317,201511,100,30
317,201512,100,31
317,201601,200,31
317,201602,50,28
317,201603,50,31
317,201604,140,30
317,201605,100,31
317,201606,110,30
317,201607,120,31
317,201608,130,31
317,201609,150,30
317,201610,120,31
317,201611,200,30
317,201612,150,31
318,201401,0,31
318,201402,100,28
318,201403,0,31
318,201404,100,30
318,201405,150,31
318,201406,0,30
318,201407,100,31
318,201408,0,31
318,201409,100,30
318,201410,100,31
318,201411,200,30
318,201412,0,31
318,201501,400,31
318,201502,0,28
318,201503,0,31
318,201504,0,30
318,201505,100,31
318,201506,150,30
318,201507,100,31
318,201508,0,31
318,201509,250,30
318,201510,0,31
318,201511,260,30
318,201512,0,31
318,201601,100,31
318,201602,120,28
318,201603,100,31
318,201604,120,30
318,201605,130,31
318,201606,130,30
318,201607,140,31
318,201608,120,31
318,201609,150,30
318,201610,150,31
318,201611,180,30
318,201612,160,31
319,201401,0,31
319,201402,100,28
319,201403,0,31
319,201404,100,30
319,201405,150,31
319,201406,0,30
319,201407,30,31
319,201408,100,31
319,201409,100,30
319,201410,100,31
319,201411,400,30
319,201412,0,31
319,201501,0,31
319,201502,0,28
319,201503,100,31
319,201504,150,30
319,201505,0,31
319,201506,250,30
319,201507,0,31
319,201508,200,31
319,201509,0,30
319,201510,70,31
319,201511,120,30
319,201512,130,31
319,201601,110,31
319,201602,120,28
319,201603,200,31
319,201604,50,30
319,201605,200,31
319,201606,50,30
319,201607,150,31
319,201608,100,31
319,201609,150,30
319,201610,200,31
319,201611,130,30
319,201612,180,31
320,201401,0,31
320,201402,0,28
320,201403,0,31
320,201404,30,30
320,201405,50,31
320,201406,0,30
320,201407,50,31
320,201408,0,31
320,201409,40,30
320,201410,50,31
320,201411,100,30
320,201412,0,31
320,201501,100,31
320,201502,0,28
320,201503,0,31
320,201504,0,30
320,201505,100,31
320,201506,50,30
320,201507,30,31
320,201508,0,31
320,201509,100,30
320,201510,0,31
320,201511,40,30
320,201512,100,31
320,201601,0,31
320,201602,40,28
320,201603,60,31
320,201604,60,30
320,201605,20,31
320,201606,60,30
320,201607,40,31
320,201608,60,31
320,201609,110,30
320,201610,20,31
320,201611,70,30
320,201612,60,31
321,201401,0,31
321,201402,100,28
321,201403,0,31
321,201404,30,30
321,201405,200,31
321,201406,0,30
321,201407,30,31
321,201408,30,31
321,201409,50,30
321,201410,50,31
321,201411,400,30
321,201412,0,31
321,201501,0,31
321,201502,0,28
321,201503,0,31
321,201504,150,30
321,201505,0,31
321,201506,200,30
321,201507,0,31
321,201508,40,31
321,201509,200,30
321,201510,0,31
321,201511,200,30
321,201512,0,31
321,201601,50,31
321,201602,80,28
321,201603,80,31
321,201604,100,30
321,201605,100,31
321,201606,100,30
321,201607,100,31
321,201608,150,31
321,201609,110,30
321,201610,100,31
321,201611,120,30
321,201612,150,31
322,201401,0,31
322,201402,100,28
322,201403,0,31
322,201404,30,30
322,201405,150,31
322,201406,0,30
322,201407,80,31
322,201408,80,31
322,201409,100,30
322,201410,70,31
322,201411,250,30
322,201412,0,31
322,201501,100,31
322,201502,60,28
322,201503,100,31
322,201504,200,30
322,201505,0,31
322,201506,200,30
322,201507,0,31
322,201508,250,31
322,201509,0,30
322,201510,100,31
322,201511,120,30
322,201512,150,31
322,201601,100,31
322,201602,120,28
322,201603,110,31
322,201604,150,30
322,201605,100,31
322,201606,120,30
322,201607,110,31
322,201608,130,31
322,201609,150,30
322,201610,130,31
322,201611,200,30
322,201612,180,31
323,201401,0,31
323,201402,0,28
323,201403,100,31
323,201404,30,30
323,201405,150,31
323,201406,0,30
323,201407,30,31
323,201408,100,31
323,201409,50,30
323,201410,50,31
323,201411,300,30
323,201412,0,31
323,201501,0,31
323,201502,0,28
323,201503,100,31
323,201504,150,30
323,201505,0,31
323,201506,200,30
323,201507,0,31
323,201508,130,31
323,201509,0,30
323,201510,100,31
323,201511,100,30
323,201512,100,31
323,201601,100,31
323,201602,60,28
323,201603,100,31
323,201604,70,30
323,201605,100,31
323,201606,100,30
323,201607,100,31
323,201608,100,31
323,201609,140,30
323,201610,120,31
323,201611,130,30
323,201612,140,31
324,201401,0,31
324,201402,100,28
324,201403,0,31
324,201404,100,30
324,201405,100,31
324,201406,0,30
324,201407,100,31
324,201408,100,31
324,201409,100,30
324,201410,50,31
324,201411,400,30
324,201412,0,31
324,201501,0,31
324,201502,0,28
324,201503,100,31
324,201504,200,30
324,201505,0,31
324,201506,200,30
324,201507,0,31
324,201508,250,31
324,201509,0,30
324,201510,80,31
324,201511,100,30
324,201512,110,31
324,201601,120,31
324,201602,130,28
324,201603,100,31
324,201604,200,30
324,201605,100,31
324,201606,120,30
324,201607,120,31
324,201608,150,31
324,201609,120,30
324,201610,140,31
324,201611,180,30
324,201612,170,31
325,201401,0,31
325,201402,0,28
325,201403,100,31
325,201404,30,30
325,201405,50,31
325,201406,100,30
325,201407,30,31
325,201408,30,31
325,201409,100,30
325,201410,50,31
325,201411,300,30
325,201412,0,31
325,201501,0,31
325,201502,0,28
325,201503,100,31
325,201504,150,30
325,201505,0,31
325,201506,100,30
325,201507,100,31
325,201508,0,31
325,201509,100,30
325,201510,50,31
325,201511,250,30
325,201512,0,31
325,201601,0,31
325,201602,120,28
325,201603,80,31
325,201604,80,30
325,201605,100,31
325,201606,100,30
325,201607,100,31
325,201608,100,31
325,201609,110,30
325,201610,200,31
325,201611,70,30
325,201612,90,31
326,201401,0,31
326,201402,0,28
326,201403,50,31
326,201404,30,30
326,201405,150,31
326,201406,0,30
326,201407,30,31
326,201408,100,31
326,201409,100,30
326,201410,50,31
326,201411,400,30
326,201412,0,31
326,201501,0,31
326,201502,0,28
326,201503,0,31
326,201504,100,30
326,201505,0,31
326,201506,100,30
326,201507,250,31
326,201508,0,31
326,201509,0,30
326,201510,100,31
326,201511,100,30
326,201512,100,31
326,201601,100,31
326,201602,50,28
326,201603,100,31
326,201604,100,30
326,201605,80,31
326,201606,80,30
326,201607,100,31
326,201608,100,31
326,201609,120,30
326,201610,100,31
326,201611,160,30
326,201612,180,31
327,201401,0,31
327,201402,100,28
327,201403,0,31
327,201404,100,30
327,201405,100,31
327,201406,0,30
327,201407,100,31
327,201408,50,31
327,201409,100,30
327,201410,80,31
327,201411,100,30
327,201412,300,31
327,201501,0,31
327,201502,0,28
327,201503,100,31
327,201504,200,30
327,201505,0,31
327,201506,150,30
327,201507,0,31
327,201508,250,31
327,201509,0,30
327,201510,150,31
327,201511,50,30
327,201512,250,31
327,201601,0,31
327,201602,100,28
327,201603,120,31
327,201604,120,30
327,201605,200,31
327,201606,80,30
327,201607,150,31
327,201608,120,31
327,201609,130,30
327,201610,150,31
327,201611,200,30
327,201612,160,31
328,201401,0,31
328,201402,0,28
328,201403,100,31
328,201404,30,30
328,201405,100,31
328,201406,0,30
328,201407,150,31
328,201408,0,31
328,201409,100,30
328,201410,50,31
328,201411,400,30
328,201412,0,31
328,201501,0,31
328,201502,0,28
328,201503,0,31
328,201504,100,30
328,201505,0,31
328,201506,200,30
328,201507,0,31
328,201508,40,31
328,201509,200,30
328,201510,50,31
328,201511,200,30
328,201512,0,31
328,201601,50,31
328,201602,50,28
328,201603,100,31
328,201604,120,30
328,201605,130,31
328,201606,80,30
328,201607,150,31
328,201608,70,31
328,201609,100,30
328,201610,100,31
328,201611,140,30
328,201612,160,31
329,201401,0,31
329,201402,100,28
329,201403,0,31
329,201404,100,30
329,201405,120,31
329,201406,0,30
329,201407,100,31
329,201408,100,31
329,201409,100,30
329,201410,50,31
329,201411,200,30
329,201412,0,31
329,201501,180,31
329,201502,0,28
329,201503,100,31
329,201504,200,30
329,201505,0,31
329,201506,200,30
329,201507,0,31
329,201508,200,31
329,201509,0,30
329,201510,150,31
329,201511,100,30
329,201512,120,31
329,201601,80,31
329,201602,100,28
329,201603,120,31
329,201604,120,30
329,201605,200,31
329,201606,70,30
329,201607,120,31
329,201608,150,31
329,201609,110,30
329,201610,200,31
329,201611,150,30
329,201612,150,31
330,201401,0,31
330,201402,0,28
330,201403,100,31
330,201404,20,30
330,201405,100,31
330,201406,0,30
330,201407,120,31
330,201408,0,31
330,201409,100,30
330,201410,50,31
330,201411,300,30
330,201412,0,31
330,201501,0,31
330,201502,50,28
330,201503,250,31
330,201504,0,30
330,201505,0,31
330,201506,150,30
330,201507,0,31
330,201508,200,31
330,201509,0,30
330,201510,100,31
330,201511,100,30
330,201512,100,31
330,201601,100,31
330,201602,80,28
330,201603,80,31
330,201604,100,30
330,201605,100,31
330,201606,100,30
330,201607,100,31
330,201608,110,31
330,201609,110,30
330,201610,100,31
330,201611,150,30
330,201612,150,31
331,201401,0,31
331,201402,0,28
331,201403,0,31
331,201404,50,30
331,201405,150,31
331,201406,0,30
331,201407,180,31
331,201408,0,31
331,201409,50,30
331,201410,100,31
331,201411,600,30
331,201412,0,31
331,201501,0,31
331,201502,0,28
331,201503,0,31
331,201504,0,30
331,201505,100,31
331,201506,160,30
331,201507,100,31
331,201508,0,31
331,201509,220,30
331,201510,0,31
331,201511,500,30
331,201512,0,31
331,201601,0,31
331,201602,0,28
331,201603,100,31
331,201604,130,30
331,201605,150,31
331,201606,140,30
331,201607,150,31
331,201608,130,31
331,201609,140,30
331,201610,130,31
331,201611,170,30
331,201612,180,31
332,201401,200,31
332,201402,0,28
332,201403,0,31
332,201404,0,30
332,201405,0,31
332,201406,100,30
332,201407,30,31
332,201408,100,31
332,201409,100,30
332,201410,50,31
332,201411,400,30
332,201412,0,31
332,201501,0,31
332,201502,200,28
332,201503,0,31
332,201504,100,30
332,201505,100,31
332,201506,160,30
332,201507,200,31
332,201508,0,31
332,201509,0,30
332,201510,150,31
332,201511,100,30
332,201512,100,31
332,201601,200,31
332,201602,50,28
332,201603,150,31
332,201604,50,30
332,201605,150,31
332,201606,130,30
332,201607,130,31
332,201608,150,31
332,201609,150,30
332,201610,150,31
332,201611,200,30
332,201612,130,31
333,201401,50,31
333,201402,0,28
333,201403,100,31
333,201404,0,30
333,201405,200,31
333,201406,0,30
333,201407,100,31
333,201408,0,31
333,201409,100,30
333,201410,100,31
333,201411,200,30
333,201412,0,31
333,201501,200,31
333,201502,0,28
333,201503,50,31
333,201504,160,30
333,201505,0,31
333,201506,100,30
333,201507,200,31
333,201508,0,31
333,201509,200,30
333,201510,50,31
333,201511,200,30
333,201512,0,31
333,201601,150,31
333,201602,100,28
333,201603,80,31
333,201604,100,30
333,201605,200,31
333,201606,60,30
333,201607,200,31
333,201608,100,31
333,201609,130,30
333,201610,120,31
333,201611,200,30
333,201612,200,31
334,201401,50,31
334,201402,0,28
334,201403,30,31
334,201404,100,30
334,201405,100,31
334,201406,0,30
334,201407,100,31
334,201408,100,31
334,201409,60,30
334,201410,100,31
334,201411,70,30
334,201412,200,31
334,201501,0,31
334,201502,110,28
334,201503,0,31
334,201504,200,30
334,201505,0,31
334,201506,100,30
334,201507,250,31
334,201508,0,31
334,201509,100,30
334,201510,100,31
334,201511,100,30
334,201512,150,31
334,201601,80,31
334,201602,120,28
